X,Y,SportsEquipmentID,Type,ServiceStatus,Ownership,Responsibility,Maintenance,LocationCertainty,InstallationCompany,OwnerType,ContractArea,InContract,Artwork,Construction,SurfaceFinish,SurveyDate,CommissionDate,DonorName,FallHeight,NumberOfAssets,SiteName,Photo,PhotographURL,AssetLongDescription,Comment,SAPInternalReference,IDSAssetUniqueID,LastEditDate
1573790.2468,5186339.2546,43312,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Powder Coated,2009/03/26 00:00:00+00,2006/05/09 00:00:00+00,,,,PRK_2956 - Limes Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090326/00377/R0050140.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090326/00377/R0050140.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090326/00377/R0050140.jpg,15m ESE of Centre of Park,,IE000000000010033259,,2020/05/02 12:36:57+00
1573098.1367,5186403.6889,43472,Goal posts,In Service,Private,Private,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2009/03/27 00:00:00+00,2009/03/27 00:00:00+00,,,,PRK_0084 - Marshland Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090327/00377/R0050224.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090327/00377/R0050224.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090327/00377/R0050224.jpg,40m SE of Centre of Park,,IE000000000010050705,,2022/02/11 11:16:33+00
1573092.1463,5186463.3781,43484,Goal posts,In Service,Private,Private,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2009/03/27 00:00:00+00,2009/03/27 00:00:00+00,,,,PRK_0084 - Marshland Domain,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090327/00377/R0050221.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090327/00377/R0050221.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090327/00377/R0050221.jpg,43m NE of Centre of Park,,IE000000000010050793,,2022/02/11 11:16:33+00
1574762.3021,5186259.4495,43813,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Powder Coated,2009/04/14 00:00:00+00,2006/05/09 00:00:00+00,,,,PRK_2645 - Titirangi Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090414/00377/R0051246.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090414/00377/R0051246.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090414/00377/R0051246.jpg,Putake Dv - Titirangi Cres HalfCourt S of Bridge,,IE000000000010033769,,2020/05/02 12:36:57+00
1566141.6685,5182879.2167,44642,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2009/03/31 00:00:00+00,2009/03/31 00:00:00+00,,,,PRK_0266 - Jellie Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090331/00378/R0041156.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090331/00378/R0041156.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090331/00378/R0041156.jpg,195m N of Centre of Park,Grafitti,IE000000000010125141,,2020/05/02 12:36:57+00
1577250.2155,5185621.222,45854,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Powder Coated,2009/04/30 00:00:00+00,2009/04/30 00:00:00+00,,,,PRK_1999 - Aston Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090430/00377/R0053485.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090430/00377/R0053485.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090430/00377/R0053485.jpg,23m SW of Centre of Park,,IE000000000010020970,,2020/05/02 12:36:57+00
1575729.6534,5182284.0891,46126,Volleyball Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,None,2009/05/04 00:00:00+00,2009/05/04 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00378/R0043005.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00378/R0043005.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00378/R0043005.jpg,58m ESE of Centre of Park,Fixed volley ball net on turf,IE000000000010131447,,2020/05/02 12:36:57+00
1575606.4191,5182344.8796,46264,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/02 00:00:00+00,2009/05/02 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042741.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042741.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042741.jpg,79m WNW of Centre of Park,,IE000000000010131459,,2020/05/02 12:36:57+00
1575669.3068,5182265.8084,46266,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/02 00:00:00+00,2009/05/02 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042743.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042743.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042743.jpg,48m SSW of Centre of Park,,IE000000000010131444,,2020/05/02 12:36:57+00
1575733.0786,5182331.0884,46267,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/02 00:00:00+00,2009/05/02 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042744.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042744.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042744.jpg,57m ENE of Centre of Park,,IE000000000010131446,,2020/05/02 12:36:57+00
1575663.7288,5182399.9327,46269,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/02 00:00:00+00,2009/05/02 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042746.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042746.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090502/00378/R0042746.jpg,88m N of Centre of Park,,IE000000000010131472,,2020/05/02 12:36:57+00
1575672.3269,5182208.7668,46338,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,None,2009/05/05 00:00:00+00,2013/03/01 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043024.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043024.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043024.jpg,105m S of Centre of Park,Concrete bench with skateboard grinding edges,IE000000000010131069,,2020/05/02 12:36:57+00
1575692.951,5182213.1296,46350,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,None,2009/05/05 00:00:00+00,2013/03/01 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043026.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043026.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043026.jpg,101m S of Centre of Park,Balance beam for skateboarders,IE000000000010131042,,2020/05/02 12:36:57+00
1575692.6124,5182212.9027,46351,Skateboard Steps,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2009/05/05 00:00:00+00,2013/07/24 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043028.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043028.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043028.jpg,"Skate Park Steps, 101m S of Centre of Park",,IE000000000010131043,,2020/05/02 12:36:57+00
1575709.0778,5182214.1208,46367,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,None,2009/05/05 00:00:00+00,2013/03/01 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043017.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043017.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043017.jpg,104m SSE of Centre of Park,beam for skateboarders,IE000000000010131058,,2020/05/02 12:36:57+00
1575710.0859,5182221.9097,46380,Skateboard Rail,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Unknown,None,2009/05/05 00:00:00+00,2013/03/01 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043018.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043018.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043018.jpg,96m SSE of Centre of Park,,IE000000000010131503,,2020/05/02 12:36:57+00
1575726.7105,5182234.5845,46418,Skateboard Steps,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,No,No,Unknown,None,2009/05/05 00:00:00+00,2013/03/01 00:00:00+00,,,,PRK_1264 - Wainoni Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043020.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043020.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090505/00378/R0043020.jpg,92m SSE of Centre of Park,,IE000000000010131484,,2023/12/21 14:10:25+00
1576032.7124,5181675.6529,46557,Basketball Hoop,In Service,CCC,Park,Park,Survey Accurate,Unknown,Council,Northern Contract Area,No,No,Steel,Galvanised,2020/12/06 00:00:00+00,2009/05/07 00:00:00+00,,3.5999999,,PRK_1371 - Aranui Playground,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201206/SportsE061283/SportsE061283.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201206/SportsE061283/SportsE061283.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20201206/SportsE061283/SportsE061283.jpg,Revalidating existing SAP 10116489,,IE000000000010116489,10116489,2021/02/15 10:24:32+00
1575986.3859,5185723.3497,47140,Cricket Net,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Galvanised,2009/05/04 00:00:00+00,2009/05/04 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053929.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053929.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053929.jpg,87m NNE of Centre of Park,,IE000000000010055103,,2020/05/02 12:36:57+00
1576129.4636,5185578.4116,47172,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/04 00:00:00+00,2009/05/04 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053813.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053813.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053813.jpg,177m ESE of Centre of Park,,IE000000000010055127,,2020/05/02 12:36:57+00
1576089.6665,5185605.4127,47226,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2009/05/01 00:00:00+00,1998/12/31 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053750.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053750.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053750.jpg,131m ESE of Centre of Park,,IE000000000010054902,,2020/05/02 12:36:57+00
1575936.9965,5185748.4693,47253,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/01 00:00:00+00,2009/05/01 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053703.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053703.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053703.jpg,112m NNW of Centre of Park,,IE000000000010055145,,2020/05/02 12:36:57+00
1575984.8163,5185610.0311,47259,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/01 00:00:00+00,2009/05/01 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053696.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053696.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053696.jpg,37m SE of Centre of Park,,IE000000000010055016,,2020/05/02 12:36:57+00
1575889.7523,5185660.376,47363,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/01 00:00:00+00,2009/05/01 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053723.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053723.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053723.jpg,77m WNW of Centre of Park,,IE000000000010054941,,2020/05/02 12:36:57+00
1576032.1576,5185698.0061,47365,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/01 00:00:00+00,2009/05/01 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053693.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053693.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053693.jpg,90m NE of Centre of Park,,IE000000000010055119,,2020/05/02 12:36:57+00
1576105.2753,5185532.1183,47371,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/04 00:00:00+00,2009/05/04 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053810.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053810.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090504/00377/R0053810.jpg,178m SE of Centre of Park,,IE000000000010054990,,2020/05/02 12:36:57+00
1576103.8332,5185564.9823,47393,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/01 00:00:00+00,2009/05/01 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053748.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053748.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053748.jpg,159m ESE of Centre of Park,,IE000000000010055136,,2020/05/02 12:36:57+00
1576052.4295,5185596.0805,47395,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/01 00:00:00+00,2009/05/01 00:00:00+00,,,,PRK_2119 - Parklands Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053745.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053745.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090501/00377/R0053745.jpg,99m ESE of Centre of Park,,IE000000000010055085,,2020/05/02 12:36:57+00
1574975.5626,5183049.8958,47686,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/12 00:00:00+00,2009/05/12 00:00:00+00,,,,PRK_1283 - Avondale Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090512/00378/R0043916.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090512/00378/R0043916.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090512/00378/R0043916.jpg,43m SW of Centre of Park,,IE000000000010068563,,2020/05/02 12:36:57+00
1574992.3272,5183128.0874,47688,Goal posts,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Metal,Painted,2009/05/12 00:00:00+00,2009/05/12 00:00:00+00,,,,PRK_1283 - Avondale Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090512/00378/R0043918.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090512/00378/R0043918.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090512/00378/R0043918.jpg,51m NNW of Centre of Park,,IE000000000010068717,,2020/05/02 12:36:57+00
1574983.6641,5183157.9333,47868,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2009/05/13 00:00:00+00,2009/05/13 00:00:00+00,,,,PRK_1283 - Avondale Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090513/00378/R0044129.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090513/00378/R0044129.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090513/00378/R0044129.jpg,82m NNW of Centre of Park,,IE000000000010068675,,2020/05/02 12:36:57+00
1578743.6708,5181057.1298,48095,Basketball Hoop,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Wood,Painted,2009/05/14 00:00:00+00,2009/05/14 00:00:00+00,,,,PRK_2949 - Te Karoro Karoro Reserve,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090514/00378/R0044428.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090514/00378/R0044428.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090514/00378/R0044428.jpg,66m NNW of Centre of Park,,IE000000000010020763,,2020/05/02 12:36:57+00
1577859.424,5183973.7873,48483,Skateboard Bowl,In Service,CCC,Park,Park,Approximate XY,Unknown,Council,Northern Contract Area,Yes,No,Concrete,None,2009/05/18 00:00:00+00,2013/03/01 00:00:00+00,,,,PRK_1316 - Thomson Park,"<table><tr><td><a href=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090518/00377/R0055428.jpg""><img src=""https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090518/00377/R0055428.jpg"" style=""width:150px;height:auto;""""></a></td></tr></table>",https://gis.ccc.govt.nz/Image/ManMade/ParkAsset/20090518/00377/R0055428.jpg,21m SSE of Centre of Park,new ramp being constructed...pics 5428 to 5435,IE000000000010130317,,2024/06/19 10:04:54+00
